timestamp,sensor_id,location,reading_mv,temperature_c
2026-05-05 19:00:00,beam-3b,Beam 3B,119.5298,17.95
2026-05-05 19:00:00,pier-cap-1,Pier Cap 1,95.7933,17.95
2026-05-05 19:00:00,pier-cap-2,Pier Cap 2,96.5433,17.95
2026-05-05 20:00:00,beam-1a,Beam 1A,119.5032,15.7
2026-05-05 20:00:00,beam-1b,Beam 1B,119.5591,15.7
2026-05-05 20:00:00,beam-2a,Beam 2A,120.7781,15.7
2026-05-05 20:00:00,beam-2b,Beam 2B,121.5447,15.7
2026-05-05 20:00:00,beam-3a,Beam 3A,118.602,15.7
2026-05-05 20:00:00,beam-3b,Beam 3B,118.6935,15.7
2026-05-05 20:00:00,pier-cap-1,Pier Cap 1,96.1041,15.7
2026-05-05 20:00:00,pier-cap-2,Pier Cap 2,96.0032,15.7
2026-05-05 21:00:00,beam-1a,Beam 1A,119.8924,13.77
2026-05-05 21:00:00,beam-1b,Beam 1B,119.1438,13.77
2026-05-05 21:00:00,beam-2a,Beam 2A,121.3506,13.77
2026-05-05 21:00:00,beam-2b,Beam 2B,120.9526,13.77
2026-05-05 21:00:00,beam-3a,Beam 3A,118.2417,13.77
2026-05-05 21:00:00,beam-3b,Beam 3B,118.7064,13.77
2026-05-05 21:00:00,pier-cap-1,Pier Cap 1,95.4565,13.77
2026-05-05 21:00:00,pier-cap-2,Pier Cap 2,95.7819,13.77
2026-05-05 22:00:00,beam-1a,Beam 1A,119.2159,12.12
2026-05-05 22:00:00,beam-1b,Beam 1B,118.9715,12.12
2026-05-05 22:00:00,beam-2a,Beam 2A,120.7244,12.12
2026-05-05 22:00:00,beam-2b,Beam 2B,120.7689,12.12
2026-05-05 22:00:00,beam-3a,Beam 3A,118.1299,12.12
2026-05-05 22:00:00,beam-3b,Beam 3B,117.9321,12.12
2026-05-05 22:00:00,pier-cap-1,Pier Cap 1,94.7435,12.12
2026-05-05 22:00:00,pier-cap-2,Pier Cap 2,95.3937,12.12
2026-05-05 23:00:00,beam-1a,Beam 1A,119.4537,10.84
2026-05-05 23:00:00,beam-1b,Beam 1B,119.264,10.84
2026-05-05 23:00:00,beam-2a,Beam 2A,120.0732,10.84
2026-05-05 23:00:00,beam-2b,Beam 2B,119.5325,10.84
2026-05-05 23:00:00,beam-3a,Beam 3A,117.953,10.84
2026-05-05 23:00:00,beam-3b,Beam 3B,118.4717,10.84
2026-05-05 23:00:00,pier-cap-1,Pier Cap 1,94.3563,10.84
2026-05-05 23:00:00,pier-cap-2,Pier Cap 2,95.0974,10.84
2026-05-06 00:00:00,beam-1a,Beam 1A,118.788,8.18
2026-05-06 00:00:00,beam-1b,Beam 1B,118.4415,8.18
2026-05-06 00:00:00,beam-2a,Beam 2A,120.5695,8.18
2026-05-06 00:00:00,beam-2b,Beam 2B,119.1418,8.18
2026-05-06 00:00:00,beam-3a,Beam 3A,117.3759,8.18
2026-05-06 00:00:00,beam-3b,Beam 3B,117.8505,8.18
2026-05-06 00:00:00,pier-cap-1,Pier Cap 1,94.5465,8.18
2026-05-06 00:00:00,pier-cap-2,Pier Cap 2,95.3627,8.18
2026-05-06 01:00:00,beam-1a,Beam 1A,118.7928,6.81
2026-05-06 01:00:00,beam-1b,Beam 1B,118.9913,6.81
2026-05-06 01:00:00,beam-2a,Beam 2A,119.3393,6.81
2026-05-06 01:00:00,beam-2b,Beam 2B,119.7276,6.81
2026-05-06 01:00:00,beam-3a,Beam 3A,117.6054,6.81
2026-05-06 01:00:00,beam-3b,Beam 3B,117.3473,6.81
2026-05-06 01:00:00,pier-cap-1,Pier Cap 1,94.155,6.81
2026-05-06 01:00:00,pier-cap-2,Pier Cap 2,94.3418,6.81
2026-05-06 02:00:00,beam-1a,Beam 1A,118.9209,6.72
2026-05-06 02:00:00,beam-1b,Beam 1B,118.1692,6.72
2026-05-06 02:00:00,beam-2a,Beam 2A,120.1627,6.72
2026-05-06 02:00:00,beam-2b,Beam 2B,118.3324,6.72
2026-05-06 02:00:00,beam-3a,Beam 3A,117.4101,6.72
2026-05-06 02:00:00,beam-3b,Beam 3B,117.3915,6.72
2026-05-06 02:00:00,pier-cap-1,Pier Cap 1,93.7292,6.72
2026-05-06 02:00:00,pier-cap-2,Pier Cap 2,94.8638,6.72
2026-05-06 03:00:00,beam-1a,Beam 1A,118.4851,6.21
2026-05-06 03:00:00,beam-1b,Beam 1B,117.9162,6.21
2026-05-06 03:00:00,beam-2a,Beam 2A,119.4616,6.21
2026-05-06 03:00:00,beam-2b,Beam 2B,119.8318,6.21
2026-05-06 03:00:00,beam-3a,Beam 3A,117.6653,6.21
2026-05-06 03:00:00,beam-3b,Beam 3B,117.5964,6.21
2026-05-06 03:00:00,pier-cap-1,Pier Cap 1,94.2101,6.21
2026-05-06 03:00:00,pier-cap-2,Pier Cap 2,94.7387,6.21
2026-05-06 04:00:00,beam-1a,Beam 1A,118.9366,6.89
2026-05-06 04:00:00,beam-1b,Beam 1B,118.1419,6.89
2026-05-06 04:00:00,beam-2a,Beam 2A,120.5189,6.89
2026-05-06 04:00:00,beam-2b,Beam 2B,118.7489,6.89
2026-05-06 04:00:00,beam-3a,Beam 3A,117.1742,6.89
2026-05-06 04:00:00,beam-3b,Beam 3B,117.0618,6.89
2026-05-06 04:00:00,pier-cap-1,Pier Cap 1,94.103,6.89
2026-05-06 04:00:00,pier-cap-2,Pier Cap 2,94.21,6.89
2026-05-06 05:00:00,beam-1a,Beam 1A,117.7484,7.05
2026-05-06 05:00:00,beam-1b,Beam 1B,118.2587,7.05
2026-05-06 05:00:00,beam-2a,Beam 2A,120.2097,7.05
2026-05-06 05:00:00,beam-2b,Beam 2B,119.8472,7.05
2026-05-06 05:00:00,beam-3a,Beam 3A,117.5053,7.05
2026-05-06 05:00:00,beam-3b,Beam 3B,117.5609,7.05
2026-05-06 05:00:00,pier-cap-1,Pier Cap 1,94.3666,7.05
2026-05-06 05:00:00,pier-cap-2,Pier Cap 2,94.4582,7.05
2026-05-06 06:00:00,beam-1a,Beam 1A,119.2244,7.6
2026-05-06 06:00:00,beam-1b,Beam 1B,118.4201,7.6
2026-05-06 06:00:00,beam-2a,Beam 2A,119.6165,7.6
2026-05-06 06:00:00,beam-2b,Beam 2B,119.2643,7.6
2026-05-06 06:00:00,beam-3a,Beam 3A,117.6224,7.6
2026-05-06 06:00:00,beam-3b,Beam 3B,117.8386,7.6
2026-05-06 06:00:00,pier-cap-1,Pier Cap 1,94.4223,7.6
2026-05-06 06:00:00,pier-cap-2,Pier Cap 2,94.591,7.6
2026-05-06 07:00:00,beam-1a,Beam 1A,119.0497,8.99
2026-05-06 07:00:00,beam-1b,Beam 1B,119.2452,8.99
2026-05-06 07:00:00,beam-2a,Beam 2A,119.9314,8.99
2026-05-06 07:00:00,beam-2b,Beam 2B,120.3178,8.99
2026-05-06 07:00:00,beam-3a,Beam 3A,117.5112,8.99
2026-05-06 07:00:00,beam-3b,Beam 3B,117.2345,8.99
2026-05-06 07:00:00,pier-cap-1,Pier Cap 1,94.3162,8.99
2026-05-06 07:00:00,pier-cap-2,Pier Cap 2,95.168,8.99
2026-05-06 08:00:00,beam-1a,Beam 1A,119.8169,11.89
2026-05-06 08:00:00,beam-1b,Beam 1B,118.7438,11.89
2026-05-06 08:00:00,beam-2a,Beam 2A,121.1196,11.89
2026-05-06 08:00:00,beam-2b,Beam 2B,121.7607,11.89
2026-05-06 08:00:00,beam-3a,Beam 3A,118.5221,11.89
2026-05-06 08:00:00,beam-3b,Beam 3B,118.6483,11.89
2026-05-06 08:00:00,pier-cap-1,Pier Cap 1,95.1229,11.89
2026-05-06 08:00:00,pier-cap-2,Pier Cap 2,95.3229,11.89
2026-05-06 09:00:00,beam-1a,Beam 1A,119.344,13.73
2026-05-06 09:00:00,beam-1b,Beam 1B,119.6717,13.73
2026-05-06 09:00:00,beam-2a,Beam 2A,121.1406,13.73
2026-05-06 09:00:00,beam-2b,Beam 2B,119.9363,13.73
2026-05-06 09:00:00,beam-3a,Beam 3A,118.2871,13.73
2026-05-06 09:00:00,beam-3b,Beam 3B,118.1724,13.73
2026-05-06 09:00:00,pier-cap-1,Pier Cap 1,95.0598,13.73
2026-05-06 09:00:00,pier-cap-2,Pier Cap 2,95.6835,13.73
2026-05-06 10:00:00,beam-1a,Beam 1A,119.6693,14.78
2026-05-06 10:00:00,beam-1b,Beam 1B,119.6328,14.78
2026-05-06 10:00:00,beam-2a,Beam 2A,121.3879,14.78
2026-05-06 10:00:00,beam-2b,Beam 2B,121.3338,14.78
2026-05-06 10:00:00,beam-3a,Beam 3A,118.6963,14.78
2026-05-06 10:00:00,beam-3b,Beam 3B,118.9167,14.78
2026-05-06 10:00:00,pier-cap-1,Pier Cap 1,95.2369,14.78
2026-05-06 10:00:00,pier-cap-2,Pier Cap 2,95.4294,14.78
2026-05-06 11:00:00,beam-1a,Beam 1A,120.3004,16.39
2026-05-06 11:00:00,beam-1b,Beam 1B,119.2994,16.39
2026-05-06 11:00:00,beam-2a,Beam 2A,122.2859,16.39
2026-05-06 11:00:00,beam-2b,Beam 2B,120.6537,16.39
2026-05-06 11:00:00,beam-3a,Beam 3A,118.7795,16.39
2026-05-06 11:00:00,beam-3b,Beam 3B,118.856,16.39
2026-05-06 11:00:00,pier-cap-1,Pier Cap 1,95.4481,16.39
2026-05-06 11:00:00,pier-cap-2,Pier Cap 2,96.8055,16.39
2026-05-06 12:00:00,beam-1a,Beam 1A,120.6371,18.57
2026-05-06 12:00:00,beam-1b,Beam 1B,120.5128,18.57
2026-05-06 12:00:00,beam-2a,Beam 2A,121.9151,18.57
2026-05-06 12:00:00,beam-2b,Beam 2B,121.9852,18.57
2026-05-06 12:00:00,beam-3a,Beam 3A,119.7775,18.57
2026-05-06 12:00:00,beam-3b,Beam 3B,120.1797,18.57
2026-05-06 12:00:00,pier-cap-1,Pier Cap 1,96.2752,18.57
2026-05-06 12:00:00,pier-cap-2,Pier Cap 2,96.4573,18.57
2026-05-06 13:00:00,beam-1a,Beam 1A,120.7575,18.66
2026-05-06 13:00:00,beam-1b,Beam 1B,120.7021,18.66
2026-05-06 13:00:00,beam-2a,Beam 2A,122.2681,18.66
2026-05-06 13:00:00,beam-2b,Beam 2B,121.7488,18.66
2026-05-06 13:00:00,beam-3a,Beam 3A,119.3789,18.66
2026-05-06 13:00:00,beam-3b,Beam 3B,119.29,18.66
2026-05-06 13:00:00,pier-cap-1,Pier Cap 1,95.8645,18.66
2026-05-06 13:00:00,pier-cap-2,Pier Cap 2,96.5984,18.66
2026-05-06 14:00:00,beam-1a,Beam 1A,121.1791,19.44
2026-05-06 14:00:00,beam-1b,Beam 1B,120.0995,19.44
2026-05-06 14:00:00,beam-2a,Beam 2A,122.7702,19.44
2026-05-06 14:00:00,beam-2b,Beam 2B,122.0403,19.44
2026-05-06 14:00:00,beam-3a,Beam 3A,120.0045,19.44
2026-05-06 14:00:00,beam-3b,Beam 3B,119.2664,19.44
2026-05-06 14:00:00,pier-cap-1,Pier Cap 1,96.478,19.44
2026-05-06 14:00:00,pier-cap-2,Pier Cap 2,96.4041,19.44
2026-05-06 15:00:00,beam-1a,Beam 1A,120.3354,20.3
2026-05-06 15:00:00,beam-1b,Beam 1B,120.5501,20.3
2026-05-06 15:00:00,beam-2a,Beam 2A,122.8828,20.3
2026-05-06 15:00:00,beam-2b,Beam 2B,121.7945,20.3
2026-05-06 15:00:00,beam-3a,Beam 3A,120.1753,20.3
2026-05-06 15:00:00,beam-3b,Beam 3B,120.0529,20.3
2026-05-06 15:00:00,pier-cap-1,Pier Cap 1,96.7294,20.3
2026-05-06 15:00:00,pier-cap-2,Pier Cap 2,96.4986,20.3
2026-05-06 16:00:00,beam-1a,Beam 1A,121.1764,19.64
2026-05-06 16:00:00,beam-1b,Beam 1B,119.8317,19.64
2026-05-06 16:00:00,beam-2a,Beam 2A,122.3646,19.64
2026-05-06 16:00:00,beam-2b,Beam 2B,122.3406,19.64
2026-05-06 16:00:00,beam-3a,Beam 3A,119.9808,19.64
2026-05-06 16:00:00,beam-3b,Beam 3B,119.7372,19.64
2026-05-06 16:00:00,pier-cap-1,Pier Cap 1,95.8747,19.64
2026-05-06 16:00:00,pier-cap-2,Pier Cap 2,97.1701,19.64
2026-05-06 17:00:00,beam-1a,Beam 1A,120.7406,19.1
2026-05-06 17:00:00,beam-1b,Beam 1B,119.8971,19.1
2026-05-06 17:00:00,beam-2a,Beam 2A,122.2041,19.1
2026-05-06 17:00:00,beam-2b,Beam 2B,121.3404,19.1
2026-05-06 17:00:00,beam-3a,Beam 3A,119.2933,19.1
2026-05-06 17:00:00,beam-3b,Beam 3B,119.2521,19.1
2026-05-06 17:00:00,pier-cap-1,Pier Cap 1,95.1385,19.1
2026-05-06 17:00:00,pier-cap-2,Pier Cap 2,95.9398,19.1
2026-05-06 18:00:00,beam-1a,Beam 1A,120.4548,17.92
2026-05-06 18:00:00,beam-1b,Beam 1B,120.4929,17.92
2026-05-06 18:00:00,beam-2a,Beam 2A,121.389,17.92
2026-05-06 18:00:00,beam-2b,Beam 2B,122.1812,17.92
2026-05-06 18:00:00,beam-3a,Beam 3A,119.534,17.92
2026-05-06 18:00:00,beam-3b,Beam 3B,119.7394,17.92
2026-05-06 18:00:00,pier-cap-1,Pier Cap 1,96.1518,17.92
2026-05-06 18:00:00,pier-cap-2,Pier Cap 2,96.422,17.92
2026-05-06 19:00:00,beam-1a,Beam 1A,119.7863,16.67
2026-05-06 19:00:00,beam-1b,Beam 1B,119.738,16.67
2026-05-06 19:00:00,beam-2a,Beam 2A,121.4122,16.67
2026-05-06 19:00:00,beam-2b,Beam 2B,121.271,16.67
2026-05-06 19:00:00,beam-3a,Beam 3A,119.5462,16.67
2026-05-06 19:00:00,beam-3b,Beam 3B,118.6209,16.67
2026-05-06 19:00:00,pier-cap-1,Pier Cap 1,95.5484,16.67
2026-05-06 19:00:00,pier-cap-2,Pier Cap 2,95.7876,16.67
2026-05-06 20:00:00,beam-1a,Beam 1A,120.2504,15.41
2026-05-06 20:00:00,beam-1b,Beam 1B,119.2863,15.41
2026-05-06 20:00:00,beam-2a,Beam 2A,121.71,15.41
2026-05-06 20:00:00,beam-2b,Beam 2B,120.6215,15.41
2026-05-06 20:00:00,beam-3a,Beam 3A,119.7855,15.41
2026-05-06 20:00:00,beam-3b,Beam 3B,118.7158,15.41
2026-05-06 20:00:00,pier-cap-1,Pier Cap 1,95.2021,15.41
2026-05-06 20:00:00,pier-cap-2,Pier Cap 2,95.8405,15.41
2026-05-06 21:00:00,beam-1a,Beam 1A,118.8085,13.07
2026-05-06 21:00:00,beam-1b,Beam 1B,119.3337,13.07
2026-05-06 21:00:00,beam-2a,Beam 2A,121.0598,13.07
2026-05-06 21:00:00,beam-2b,Beam 2B,121.3529,13.07
2026-05-06 21:00:00,beam-3a,Beam 3A,118.092,13.07
2026-05-06 21:00:00,beam-3b,Beam 3B,118.4328,13.07
2026-05-06 21:00:00,pier-cap-1,Pier Cap 1,94.9346,13.07
2026-05-06 21:00:00,pier-cap-2,Pier Cap 2,95.4198,13.07
2026-05-06 22:00:00,beam-1a,Beam 1A,119.5941,11.48
2026-05-06 22:00:00,beam-1b,Beam 1B,118.7843,11.48
2026-05-06 22:00:00,beam-2a,Beam 2A,120.8268,11.48
2026-05-06 22:00:00,beam-2b,Beam 2B,120.3699,11.48
2026-05-06 22:00:00,beam-3a,Beam 3A,117.7992,11.48
2026-05-06 22:00:00,beam-3b,Beam 3B,118.6128,11.48
2026-05-06 22:00:00,pier-cap-1,Pier Cap 1,94.7482,11.48
2026-05-06 22:00:00,pier-cap-2,Pier Cap 2,95.0768,11.48
2026-05-06 23:00:00,beam-1a,Beam 1A,118.3471,8.72
2026-05-06 23:00:00,beam-1b,Beam 1B,118.3045,8.72
2026-05-06 23:00:00,beam-2a,Beam 2A,120.6594,8.72
2026-05-06 23:00:00,beam-2b,Beam 2B,120.6067,8.72
2026-05-06 23:00:00,beam-3a,Beam 3A,118.575,8.72
2026-05-06 23:00:00,beam-3b,Beam 3B,118.2599,8.72
2026-05-06 23:00:00,pier-cap-1,Pier Cap 1,94.8469,8.72
2026-05-06 23:00:00,pier-cap-2,Pier Cap 2,94.9684,8.72
2026-05-07 00:00:00,beam-1a,Beam 1A,118.785,8.15
2026-05-07 00:00:00,beam-1b,Beam 1B,118.625,8.15
2026-05-07 00:00:00,beam-2a,Beam 2A,119.6542,8.15
2026-05-07 00:00:00,beam-2b,Beam 2B,120.2177,8.15
2026-05-07 00:00:00,beam-3a,Beam 3A,117.5821,8.15
2026-05-07 00:00:00,beam-3b,Beam 3B,118.0837,8.15
2026-05-07 00:00:00,pier-cap-1,Pier Cap 1,94.4198,8.15
2026-05-07 00:00:00,pier-cap-2,Pier Cap 2,94.1015,8.15
2026-05-07 01:00:00,beam-1a,Beam 1A,118.4671,6.72
2026-05-07 01:00:00,beam-1b,Beam 1B,117.7022,6.72
2026-05-07 01:00:00,beam-2a,Beam 2A,119.7486,6.72
2026-05-07 01:00:00,beam-2b,Beam 2B,119.1239,6.72
2026-05-07 01:00:00,beam-3a,Beam 3A,116.9381,6.72
2026-05-07 01:00:00,beam-3b,Beam 3B,117.3723,6.72
2026-05-07 01:00:00,pier-cap-1,Pier Cap 1,94.5424,6.72
2026-05-07 01:00:00,pier-cap-2,Pier Cap 2,94.5627,6.72
2026-05-07 02:00:00,beam-1a,Beam 1A,118.7652,5.87
2026-05-07 02:00:00,beam-1b,Beam 1B,117.639,5.87
2026-05-07 02:00:00,beam-2a,Beam 2A,119.7487,5.87
2026-05-07 02:00:00,beam-2b,Beam 2B,119.2392,5.87
2026-05-07 02:00:00,beam-3a,Beam 3A,117.2363,5.87
2026-05-07 02:00:00,beam-3b,Beam 3B,116.415,5.87
2026-05-07 02:00:00,pier-cap-1,Pier Cap 1,94.1782,5.87
2026-05-07 02:00:00,pier-cap-2,Pier Cap 2,94.5028,5.87
2026-05-07 03:00:00,beam-1a,Beam 1A,118.275,5.76
2026-05-07 03:00:00,beam-1b,Beam 1B,117.9914,5.76
2026-05-07 03:00:00,beam-2a,Beam 2A,119.3711,5.76
2026-05-07 03:00:00,beam-2b,Beam 2B,119.3012,5.76
2026-05-07 03:00:00,beam-3a,Beam 3A,116.2598,5.76
2026-05-07 03:00:00,beam-3b,Beam 3B,117.3819,5.76
2026-05-07 03:00:00,pier-cap-1,Pier Cap 1,93.9218,5.76
2026-05-07 03:00:00,pier-cap-2,Pier Cap 2,94.1068,5.76
2026-05-07 04:00:00,beam-1a,Beam 1A,118.1766,6.22
2026-05-07 04:00:00,beam-1b,Beam 1B,118.3589,6.22
2026-05-07 04:00:00,beam-2a,Beam 2A,120.3166,6.22
2026-05-07 04:00:00,beam-2b,Beam 2B,119.9545,6.22
2026-05-07 04:00:00,beam-3a,Beam 3A,117.2071,6.22
2026-05-07 04:00:00,beam-3b,Beam 3B,117.8465,6.22
2026-05-07 04:00:00,pier-cap-1,Pier Cap 1,93.9659,6.22
2026-05-07 04:00:00,pier-cap-2,Pier Cap 2,95.037,6.22
2026-05-07 05:00:00,beam-1a,Beam 1A,118.4581,7.42
2026-05-07 05:00:00,beam-1b,Beam 1B,118.6688,7.42
2026-05-07 05:00:00,beam-2a,Beam 2A,120.3473,7.42
2026-05-07 05:00:00,beam-2b,Beam 2B,119.7589,7.42
2026-05-07 05:00:00,beam-3a,Beam 3A,117.6349,7.42
2026-05-07 05:00:00,beam-3b,Beam 3B,117.9915,7.42
2026-05-07 05:00:00,pier-cap-1,Pier Cap 1,94.4314,7.42
2026-05-07 05:00:00,pier-cap-2,Pier Cap 2,94.5845,7.42
2026-05-07 06:00:00,beam-1a,Beam 1A,119.1198,7.63
2026-05-07 06:00:00,beam-1b,Beam 1B,118.0415,7.63
2026-05-07 06:00:00,beam-2a,Beam 2A,120.143,7.63
2026-05-07 06:00:00,beam-2b,Beam 2B,119.6975,7.63
2026-05-07 06:00:00,beam-3a,Beam 3A,117.269,7.63
2026-05-07 06:00:00,beam-3b,Beam 3B,117.7626,7.63
2026-05-07 06:00:00,pier-cap-1,Pier Cap 1,94.5413,7.63
2026-05-07 06:00:00,pier-cap-2,Pier Cap 2,94.724,7.63
2026-05-07 07:00:00,beam-1a,Beam 1A,119.2206,9.63
2026-05-07 07:00:00,beam-1b,Beam 1B,118.961,9.63
2026-05-07 07:00:00,beam-2a,Beam 2A,121.1432,9.63
2026-05-07 07:00:00,beam-2b,Beam 2B,119.9455,9.63
2026-05-07 07:00:00,beam-3a,Beam 3A,117.9985,9.63
2026-05-07 07:00:00,beam-3b,Beam 3B,117.5629,9.63
2026-05-07 07:00:00,pier-cap-1,Pier Cap 1,94.8931,9.63
2026-05-07 07:00:00,pier-cap-2,Pier Cap 2,94.9164,9.63
2026-05-07 08:00:00,beam-1a,Beam 1A,119.1648,11.11
2026-05-07 08:00:00,beam-1b,Beam 1B,118.6253,11.11
2026-05-07 08:00:00,beam-2a,Beam 2A,120.1224,11.11
2026-05-07 08:00:00,beam-2b,Beam 2B,120.3017,11.11
2026-05-07 08:00:00,beam-3a,Beam 3A,118.7698,11.11
2026-05-07 08:00:00,beam-3b,Beam 3B,118.077,11.11
2026-05-07 08:00:00,pier-cap-1,Pier Cap 1,94.738,11.11
2026-05-07 08:00:00,pier-cap-2,Pier Cap 2,95.292,11.11
2026-05-07 09:00:00,beam-1a,Beam 1A,119.5544,12.98
2026-05-07 09:00:00,beam-1b,Beam 1B,119.8763,12.98
2026-05-07 09:00:00,beam-2a,Beam 2A,121.0937,12.98
2026-05-07 09:00:00,beam-2b,Beam 2B,121.2186,12.98
2026-05-07 09:00:00,beam-3a,Beam 3A,117.9956,12.98
2026-05-07 09:00:00,beam-3b,Beam 3B,119.2938,12.98
2026-05-07 09:00:00,pier-cap-1,Pier Cap 1,95.1502,12.98
2026-05-07 09:00:00,pier-cap-2,Pier Cap 2,95.99,12.98
2026-05-07 10:00:00,beam-1a,Beam 1A,119.5105,15.33
2026-05-07 10:00:00,beam-1b,Beam 1B,119.2622,15.33
2026-05-07 10:00:00,beam-2a,Beam 2A,121.7121,15.33
2026-05-07 10:00:00,beam-2b,Beam 2B,121.1671,15.33
2026-05-07 10:00:00,beam-3a,Beam 3A,118.3957,15.33
2026-05-07 10:00:00,beam-3b,Beam 3B,118.5664,15.33
2026-05-07 10:00:00,pier-cap-1,Pier Cap 1,95.6244,15.33
2026-05-07 10:00:00,pier-cap-2,Pier Cap 2,96.6911,15.33
2026-05-07 11:00:00,beam-1a,Beam 1A,120.4654,16.83
2026-05-07 11:00:00,beam-1b,Beam 1B,120.3944,16.83
2026-05-07 11:00:00,beam-2a,Beam 2A,121.5002,16.83
2026-05-07 11:00:00,beam-2b,Beam 2B,121.3081,16.83
2026-05-07 11:00:00,beam-3a,Beam 3A,119.0646,16.83
2026-05-07 11:00:00,beam-3b,Beam 3B,118.946,16.83
2026-05-07 11:00:00,pier-cap-1,Pier Cap 1,95.5594,16.83
2026-05-07 11:00:00,pier-cap-2,Pier Cap 2,96.3982,16.83
2026-05-07 12:00:00,beam-1a,Beam 1A,120.032,18.6
2026-05-07 12:00:00,beam-1b,Beam 1B,120.0182,18.6
2026-05-07 12:00:00,beam-2a,Beam 2A,122.3402,18.6
2026-05-07 12:00:00,beam-2b,Beam 2B,121.5941,18.6
2026-05-07 12:00:00,beam-3a,Beam 3A,119.4156,18.6
2026-05-07 12:00:00,beam-3b,Beam 3B,120.0138,18.6
2026-05-07 12:00:00,pier-cap-1,Pier Cap 1,95.5995,18.6
2026-05-07 12:00:00,pier-cap-2,Pier Cap 2,96.7664,18.6
2026-05-07 13:00:00,beam-1a,Beam 1A,121.0039,19.12
2026-05-07 13:00:00,beam-1b,Beam 1B,121.0454,19.12
2026-05-07 13:00:00,beam-2a,Beam 2A,121.8805,19.12
2026-05-07 13:00:00,beam-2b,Beam 2B,121.7016,19.12
2026-05-07 13:00:00,beam-3a,Beam 3A,119.8732,19.12
2026-05-07 13:00:00,beam-3b,Beam 3B,119.631,19.12
2026-05-07 13:00:00,pier-cap-1,Pier Cap 1,95.7754,19.12
2026-05-07 13:00:00,pier-cap-2,Pier Cap 2,97.0322,19.12
2026-05-07 14:00:00,beam-1a,Beam 1A,120.8727,19.6
2026-05-07 14:00:00,beam-1b,Beam 1B,120.6346,19.6
2026-05-07 14:00:00,beam-2a,Beam 2A,122.6959,19.6
2026-05-07 14:00:00,beam-2b,Beam 2B,121.4588,19.6
2026-05-07 14:00:00,beam-3a,Beam 3A,119.6272,19.6
2026-05-07 14:00:00,beam-3b,Beam 3B,119.46,19.6
2026-05-07 14:00:00,pier-cap-1,Pier Cap 1,96.0174,19.6
2026-05-07 14:00:00,pier-cap-2,Pier Cap 2,96.6644,19.6
2026-05-07 15:00:00,beam-1a,Beam 1A,121.74,20.03
2026-05-07 15:00:00,beam-1b,Beam 1B,120.149,20.03
2026-05-07 15:00:00,beam-2a,Beam 2A,122.9282,20.03
2026-05-07 15:00:00,beam-2b,Beam 2B,121.8049,20.03
2026-05-07 15:00:00,beam-3a,Beam 3A,120.0286,20.03
2026-05-07 15:00:00,beam-3b,Beam 3B,120.4896,20.03
2026-05-07 15:00:00,pier-cap-1,Pier Cap 1,96.3525,20.03
2026-05-07 15:00:00,pier-cap-2,Pier Cap 2,97.1249,20.03
2026-05-07 16:00:00,beam-1a,Beam 1A,120.5102,19.97
2026-05-07 16:00:00,beam-1b,Beam 1B,120.3125,19.97
2026-05-07 16:00:00,beam-2a,Beam 2A,122.6036,19.97
2026-05-07 16:00:00,beam-2b,Beam 2B,122.6941,19.97
2026-05-07 16:00:00,beam-3a,Beam 3A,119.6936,19.97
2026-05-07 16:00:00,beam-3b,Beam 3B,120.1063,19.97
2026-05-07 16:00:00,pier-cap-1,Pier Cap 1,96.5237,19.97
2026-05-07 16:00:00,pier-cap-2,Pier Cap 2,96.8837,19.97
2026-05-07 17:00:00,beam-1a,Beam 1A,120.7287,19.25
2026-05-07 17:00:00,beam-1b,Beam 1B,120.638,19.25
2026-05-07 17:00:00,beam-2a,Beam 2A,121.6085,19.25
2026-05-07 17:00:00,beam-2b,Beam 2B,121.8669,19.25
2026-05-07 17:00:00,beam-3a,Beam 3A,119.8009,19.25
2026-05-07 17:00:00,beam-3b,Beam 3B,119.6735,19.25
2026-05-07 17:00:00,pier-cap-1,Pier Cap 1,95.6304,19.25
2026-05-07 17:00:00,pier-cap-2,Pier Cap 2,96.5804,19.25
2026-05-07 18:00:00,beam-1a,Beam 1A,121.103,17.63
2026-05-07 18:00:00,beam-1b,Beam 1B,120.442,17.63
2026-05-07 18:00:00,beam-2a,Beam 2A,121.6395,17.63
2026-05-07 18:00:00,beam-2b,Beam 2B,121.908,17.63
2026-05-07 18:00:00,beam-3a,Beam 3A,119.5725,17.63
2026-05-07 18:00:00,beam-3b,Beam 3B,119.0989,17.63
2026-05-07 18:00:00,pier-cap-1,Pier Cap 1,95.6155,17.63
2026-05-07 18:00:00,pier-cap-2,Pier Cap 2,96.3998,17.63
2026-05-07 19:00:00,beam-1a,Beam 1A,120.7142,16.65
2026-05-07 19:00:00,beam-1b,Beam 1B,119.8725,16.65
2026-05-07 19:00:00,beam-2a,Beam 2A,122.0561,16.65
2026-05-07 19:00:00,beam-2b,Beam 2B,120.4387,16.65
2026-05-07 19:00:00,beam-3a,Beam 3A,119.5903,16.65
2026-05-07 19:00:00,beam-3b,Beam 3B,120.0303,16.65
2026-05-07 19:00:00,pier-cap-1,Pier Cap 1,95.5403,16.65
2026-05-07 19:00:00,pier-cap-2,Pier Cap 2,95.6013,16.65
2026-05-07 20:00:00,beam-1a,Beam 1A,119.7596,15.02
2026-05-07 20:00:00,beam-1b,Beam 1B,119.6189,15.02
